product_id,product_name,userID,userName,reviewTitle,positvity,publicScore,category
114,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,4175,Saumik Shashwat,Excellent product but it has 1 major and 1 minor inconvenience,0.2082,0.4778491283136036,Computers&Accessories
334,"Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,M1005,1018,1010,1012,1015,1020 Plus,1022,3015,3020,3030,3050, 3050Z, 3052,3055 (Black)",53,Dilip Panchal,It is value for money,0.4121,0.47716471642368,Computers&Accessories
338,"Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector)",6894,ÂRUN MOHAN,it does the job,0.3389,0.4769254075776641,Computers&Accessories
991,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",5659,AMIT PORWAL,Very nice & satisfactory,0.9578,0.4766586753393668,Computers&Accessories
264,"Redgear Cosmo 7,1 Usb Gaming Wired Over Ear Headphones With Mic With Virtual Surround Sound,50Mm Driver, Rgb Leds & Remote Control(Black)",5889,Abdul mateen,Super in low budget,0.2029,0.4754317267229416,Computers&Accessories
807,"PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",2496,Best Bakers  & Restaurant,Need to have slot to keep the stand more steady,0.1283,0.4744716214732125,Computers&Accessories
730,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB",2834,Karnal kumar,Good but not satisfying 🙂,0.0273,0.4740202337431348,Computers&Accessories
558,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",6628,dadaso s.,Best budget gaming mouse,0.8108,0.4720507623197639,Computers&Accessories
553,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)",1864,Vikas yadav,Good at this price,0.8152,0.4697683191031617,Computers&Accessories
173,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),2672,Abhishek K., DELL 2520D (MST),0.0978,0.4687501557731496,Computers&Accessories
1069,"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",4070,anuragnaidu,"Crucial SSD's are ""Bang for the Buck"" but it does not come with a screwdriver",0.0445,0.4686666256937555,Computers&Accessories
478,Zebronics Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect(Black),568,Gagan BV, it's like a small pet.,0.3378,0.463386736068763,Computers&Accessories
874,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),5571,Junaid shaikh,Good type c cable in less price,0.8013,0.463101092198968,Computers&Accessories
565,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],5724,Srivatsan Jyotsum,Not smudge proof at all!! But apart from that it's good.,0.8965,0.4615292633406818,Computers&Accessories
1214,HB Plus Folding Height Adjustable Aluminum Foldable Portable Adjustment Desktop Laptop Holder Riser Stand,5797,S Vijayan,Height Adjustable,0.0761,0.4602493200777505,Computers&Accessories
606,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge & Deep Discharge Protection,6048,Shraddha,Very useful product - but hardware is not so sturdy,0.2433,0.4587251086181241,Computers&Accessories
632,"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports I Eye Care Features Like Bluelight Shield, Flickerless & Comfy View (Black)",1126,Mr. Nøbødy,Good monitor in this price range,0.8682,0.4586044167842049,Computers&Accessories
593,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",5824,Sushil k,Overprice,0.0628,0.4544592756645355,Computers&Accessories
284,"Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black, 1.2 meter)",2984,Clyde,Works like a charm,0.8779,0.4528860092404136,Computers&Accessories
1113,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",7840,xxxxxxxxxxxxxxxxxxxxxx,Misleading length (1.2m),0.0301,0.4490012525714759,Computers&Accessories
799,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",4923,Rajesh,Cost worthy,0.1506,0.4457542111421661,Computers&Accessories
202,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),805,Yogesh Tayde,Good Quality product,0.8034,0.4441621161632437,Computers&Accessories
776,"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatible for iPhone, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad Silver",1975,Krishna Chavan,Good product,0.892,0.4440982209707473,Computers&Accessories
634,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",7063,Balaji BG,It charges all the three types,0.0773,0.4402057597343335,Computers&Accessories
83,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),5013,priyanshu jha,Check the size !,0.1127,0.4388264036702277,Computers&Accessories
846,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",7897,Siddiq,Nice product,0.8933,0.438344505847685,Computers&Accessories
1022,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",767,Khushi sharma,Good product,0.892,0.4379670399252884,Computers&Accessories
913,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",4916,Aashiq,Good night light at 5Volt.,0.7901,0.4357845126658312,Computers&Accessories
740,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",240,Yusuf,Average and overpriced,0.0086,0.4333810867129459,Computers&Accessories
557,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",5254,8360101472,Excellent quality,0.6675,0.4332824063701152,Computers&Accessories
510,"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)",5430,Kevin Kunjumon,Awesome keyboard,0.9313,0.4329280711104001,Computers&Accessories
367,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,490,Abeendranath K.,Good,0.6098,0.4281987496022266,Computers&Accessories
967,"Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)",2734,Ajay Kumar Balusu,Good,0.6098,0.4259651096648176,Computers&Accessories
265,"ZEBRONICS Zeb-Comfort Wired USB Mouse, 3-Button, 1000 DPI Optical Sensor, Plug & Play, for Windows/Mac, Black",5837,amazon user,Hard buttons and harder scroll wheel button,0.0776,0.425246343914669,Computers&Accessories
218,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",2026,Ganesh Inguva,Sturdy and durable. Useful for charging Power Banks,0.7889,0.4249533519873407,Computers&Accessories
668,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",6316,Sanjay P.,Decent value,0.3753,0.4068976378484489,Computers&Accessories
664,"Tizum Mouse Pad/ Computer Mouse Mat with Anti-Slip Rubber Base | Smooth Mouse Control | Spill-Resistant Surface for Laptop, Notebook, MacBook, Gaming, Laser/ Optical Mouse, 9.4”x 7.9”, Multicolored",8440,Rahul Guha,Superb product as quality and comes at affordable price.,0.9146,0.4046880159520909,Computers&Accessories
200,"Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4GHz Wireless, 1000DPI, Spill-Resistant Design, PC/Mac, Black/Chartreuse Yellow",5226,stephen,No caps lock light,0.0839,0.4006912677345912,Computers&Accessories
671,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",6660,Satish,good to charge at home,0.8111,0.3955169699183299,Computers&Accessories
1119,"pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White)",611,Ankit,boat is better than this,0.3463,0.377090785840084,Computers&Accessories
1118,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",7105,Ashish Raj Arora,Cheapest micro USB cable in the market,0.7134,0.3761683407912453,Computers&Accessories
490,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",8279,pooja,Stopped working in less than a month,0.0699,0.371699031606867,Computers&Accessories
23,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",2176,Amazon Customer,Sound quality is good.,0.9233,0.3702570201709247,Computers&Accessories
113,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),957,Suresh Chauhan,Very short,0.1729,0.3493161219465782,Computers&Accessories
936,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",8137,Biplab Pal,Lenovo 300 camera,0.1977,0.3444585881426287,Computers&Accessories
1183,"Amazon Basics Magic Slate 8.5-inch LCD Writing Tablet with Stylus Pen, for Drawing, Playing, Noting by Kids & Adults, Black",2293,Amazon Customer,Magic Slate 15-inch LCD Writing Tablet,0.0694,0.2530399033996824,Computers&Accessories
1243,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black)",7730,MUHAMMAD ALAU DIN,Touch working smoothly.,0.7592,0.8145014102146839,Electronics
131,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",6846,Manoj Kumar,Delivery was good,0.9275,0.7804680993294737,Electronics
1098,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",8273,yogita ratre,7-8/10,0.1254,0.7705160785950937,Electronics
962,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",3716,Prerna Hazarika,Good watch.Lekin jab recive Kia,0.8766,0.7631054278964875,Electronics
398,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)",2321,santosh ladkekar,More than average 👍,0.6488,0.7551115678760902,Electronics
757,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",783,Anurag kumar,Display touch was good but screen bazales is too much,0.112,0.7378326750844333,Electronics
719,7SEVEN® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netflix & Prime Video Hot Keys XMRM-00A,8140,ravi,Compatibility,0.2629,0.7261713023673244,Electronics
1063,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)",6563,RAHUL GOUD,Clear voice,0.4693,0.7230798399201801,Electronics
1132,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black)",5584,Siddhesh s.,Great Customer care experience..!!,0.9575,0.7194859345729143,Electronics
920,"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certified, Fast Charging Power Adaptor with 1 Meter USB to Type C Cable for Cellular Phones (White)(Xwc-64D)",7324,D.Dutta,An additional charger same as ORIGINAL .,0.0721,0.7132055690304222,Electronics
761,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),5076,Raghvendra,Review After using 1month,0.0473,0.7026916312628453,Electronics
1234,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",6606,Amazon Customer,Sensors burnt my wrist upon wearing overnight,0.0032,0.7023292265542578,Electronics
1058,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),374,AstroQueen,Over priced,0.0162,0.6999177472952727,Electronics
1231,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",1775,RAMA,The phone is a good device and I am happy with the purchase.,0.9905,0.6962766029570855,Electronics
979,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),4023,uday ghatak,Good build quality,0.7347,0.6853424774124306,Electronics
1059,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),3405,KRISHNENDU,Nice Product,0.8658,0.6813328284070355,Electronics
433,"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",8431,siddharth patnaik,Above average phone,0.061,0.6810898343869272,Electronics
1229,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",5313,P S Agarwal,Heating & Touch screen,0.118,0.6780067709780124,Electronics
1232,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),2836,Santosh kapoor,Product good,0.6453,0.6718609608339983,Electronics
1184,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",7977,Nagendran,Good for the price. But ANDROID 12 is actually GO Edition.,0.8953,0.6714346894280865,Electronics
1088,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",6037,Ravi,Apart from battery and sound quality,0.0856,0.6708496617892226,Electronics
300,Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),4189,Manoj,Not bad!,0.9329,0.6674861477378622,Electronics
241,"AmazonBasics High-Speed Braided HDMI Cable - 3 Feet - Supports Ethernet, 3D, 4K and Audio Return (Black)",5270,SANJEEV,Superb88,0.6533,0.6670677910002152,Electronics
1085,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",5408,Tashi,Not good for gaming,0.003,0.666657377346549,Electronics
837,"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",5137,Karthikeyan.T,Value for Money!,0.3619,0.6650308518886536,Electronics
219,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,5998,Thambaa,Most of the functions work,0.6265,0.6649081547642808,Electronics
301,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),6150,Manoj Kumar,It's not working in my Phone properly Plz help me in exchange or return,0.0201,0.6636439170274664,Electronics
1061,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),1584,sangamesh,Super designed,0.6197,0.6631276477077017,Electronics
1190,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),3865,Pruthvi Raj Goud,Perfect one in our budget. Speedy and customer friendly approach from vu,0.9499,0.6619499639375093,Electronics
902,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,7145,B R.k,Timely helped me for my TV,0.692,0.6591357939987428,Electronics
382,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey",2740,PRAVEEN.R,Not suitable for 4k,0.0102,0.6585992035431234,Electronics
549,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)",6700,SBV,Value for money....height of the cover can be made small.,0.183,0.6574194458024256,Electronics
939,7SEVEN® Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Second Generation Amazon Fire Tv Stick Remote Only - Pairing Must,7428,PRABUDDHA BHATTACHARYA,Very expensive,0.0255,0.6571653547622789,Electronics
989,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",3093,Das,Good for Exam preparing students,0.8516,0.654944714195288,Electronics
434,"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualcomm Snapdragon 888 | 66W Flash Charge",6760,SAFEER SHAMSUDEEN,Overall good,0.9234,0.6522183847207974,Electronics
635,"DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras",3090,Daanish Daaivik,Good,0.6098,0.6509110542767236,Electronics
1092,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),4993,Abhishek Kumar,Decent product. Value for money.,0.8424,0.65015394450361,Electronics
505,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",2554,Shivam Kagda,It's okay for a naive user,0.6185,0.6500949330577976,Electronics
976,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",3874,P VENKATESH,Good,0.6098,0.6492271491005077,Electronics
630,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",7192,amit nayak,It's ok,0.6679,0.6483023590813672,Electronics
1095,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",7963,shaurya,Watch faces could have been better,0.1243,0.6478956762459911,Electronics
590,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,8561,Sharath Pothuganti,Good,0.6098,0.6477929929312962,Electronics
426,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",4665,Krishna,Okie,0.3294,0.6469167355228191,Electronics
1083,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",5585,shamsher alam,Awesome,0.9078,0.6467519039413694,Electronics
1084,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C Lightning Boult Fast Charging (10Mins=100Mins), BoomX Tech Bass, ENC, IPX5 in Ear Earbuds with mic (Green)",3151,Nehru,Very good for music lovers,0.9801,0.6467519039413694,Electronics
609,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,4404,Kushagra Saxena,Nice product,0.8933,0.6462166201203643,Electronics
770,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",270,Siddhant, supports well for Suzuki burgman also,0.6132,0.6448575941802004,Electronics
582,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",3900,DANGAR RAMABEN KARSHANBHAI,Good,0.6098,0.6420764611864047,Electronics
240,Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation,6259,Praburaj,Picture quality poor,0.0128,0.6415160368963049,Electronics
193,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),6092,nithin,Vocals are good music is bit dizzy and there is a sound zzzzzzzzzz when everything is silent ..,0.6615,0.640308614048807,Electronics
760,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),4454,Rashmi,Almost Perfect!,0.9302,0.6397673683518164,Electronics
741,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),7029,Vivek Jadhav,It not working now,0.0104,0.6395260746554614,Electronics
302,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),6737,Kartik Sharma, I ll be thankful to you,0.9464,0.6382608969984631,Electronics
853,Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/LCD TV by Trend Trail,1663,Nachiket doshi,Not a bad deal,0.7229,0.6381930860994856,Electronics
1197,"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",57,Ashish,Great Phone but slow performance.,0.6115,0.6375399420474579,Electronics
1166,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",4398,Santosh Kumar,Very useful,0.9117,0.6372146952868227,Electronics
1198,"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, Stress Monitor, Women Health Tracker & Multiple Watch Face [Midnight Black]",8315,Simran,Worth the money,0.2714,0.6363585422284523,Electronics
1187,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),8179,dk yadav,Very Good prodat,0.9002,0.6349382494148776,Electronics
1230,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",3213,Rajesh Kumar,Buy for normal usage. NOT FOR CAMERA,0.044,0.6346312495204594,Electronics
1028,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",6570,Amazon Customer,Battery runs out quickly,0.025,0.6337780291751798,Electronics
856,"Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)",5199,customer,Good product,0.892,0.6331628223927945,Electronics
1143,"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Battery, 100 Sports Mode, Smartwatch for Men and Women - (Jet Black)",2150,Santosh Bakare,Good value for money,0.8174,0.6331628223927945,Electronics
454,"Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiFi & Ethernet Connection, Alexa Google Assistant, Up to 256GB SD Card Support",3306,Prasad,Two side communications are appreciated. Mobile app quite complicated to understand and control cam,0.2833,0.6330452775760151,Electronics
212,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),3156,Pavan Singh,बहुत ही अच्छा चार्जर है,0.0249,0.632568845393813,Electronics
1201,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",4476,Prashant,Fake Product,0.0107,0.6317645808309511,Electronics
1202,"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",7659,Sumesh Sundararajan,Costly but excellent quality,0.633,0.6317645808309511,Electronics
1204,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",848,Manan Parmar, for that you have to press the button.,0.0538,0.6317645808309511,Electronics
152,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,2768,Jagmeet singh,Hdmi cable,0.1191,0.6310973351430171,Electronics
812,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",2432,Manish B.,Nice watch under 2000,0.7855,0.6305182879072444,Electronics
845,"Redmi 9A Sport (Carbon Black, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",955,pravesh,Ok,0.2962,0.6299681743000096,Electronics
463,"Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display,IP68 Waterproof,Heart Rate Monitor,Sleep & Step Tracker,Call & Message Alerts & Long Battery Life (Jet Black)",7131,C.Rajeshkannan,Avarage,0.2092,0.629409821977023,Electronics
1056,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)",5508,Amazon Customer,Sound,0.1511,0.6288503113393655,Electronics
